iso3c,year,Ratio.RMC.to.market.XR,country,military_spending,type,military_spending_PPP,change_nominal,change_nominal_percent,change_PPP,change_PPP_percent,nato
SOM,1949,NA,Somalia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SRB,1949,NA,Serbia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SRB,1949,NA,Serbia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SSD,1949,NA,South Sudan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SSD,1949,NA,South Sudan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SVK,1949,NA,Slovakia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
SVK,1949,NA,Slovakia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
SVN,1949,NA,Slovenia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
SVN,1949,NA,Slovenia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
SWE,1949,NA,Sweden,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SWE,1949,NA,Sweden,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SWZ,1949,NA,Eswatini,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SWZ,1949,NA,Eswatini,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SYC,1949,NA,Seychelles,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SYC,1949,NA,Seychelles,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SYR,1949,NA,Syria,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SYR,1949,NA,Syria,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TCD,1949,NA,Chad,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TCD,1949,NA,Chad,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TGO,1949,NA,Togo,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TGO,1949,NA,Togo,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
THA,1949,NA,Thailand,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
THA,1949,NA,Thailand,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TJK,1949,NA,Tajikistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TJK,1949,NA,Tajikistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TKM,1949,NA,Turkmenistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TKM,1949,NA,Turkmenistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TLS,1949,NA,Timor Leste,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TLS,1949,NA,Timor Leste,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TTO,1949,NA,Trinidad and Tobago,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TTO,1949,NA,Trinidad and Tobago,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TUN,1949,NA,Tunisia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TUN,1949,NA,Tunisia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TUR,1949,NA,Türkiye,197.68186020052624,Current USD (m),NA,NA,NA,NA,NA,TRUE
TUR,1949,NA,Türkiye,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
TWN,1949,NA,Taiwan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TWN,1949,NA,Taiwan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TZA,1949,NA,Tanzania,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TZA,1949,NA,Tanzania,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
UGA,1949,NA,Uganda,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
UGA,1949,NA,Uganda,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
UKR,1949,NA,Ukraine,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
UKR,1949,NA,Ukraine,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
URY,1949,NA,Uruguay,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
URY,1949,NA,Uruguay,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
USA,1949,NA,United States of America,14088.15559069812,Current USD (m),NA,NA,NA,NA,NA,TRUE
USA,1949,NA,United States of America,156433.4129887454,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
UZB,1949,NA,Uzbekistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
UZB,1949,NA,Uzbekistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
VEN,1949,NA,Venezuela,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
VEN,1949,NA,Venezuela,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
VNM,1949,NA,Viet Nam,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
VNM,1949,NA,Viet Nam,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
YEM,1949,NA,Yemen,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
YEM,1949,NA,Yemen,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ZAF,1949,NA,South Africa,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ZAF,1949,NA,South Africa,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ZMB,1949,NA,Zambia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ZMB,1949,NA,Zambia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ZWE,1949,NA,Zimbabwe,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ZWE,1949,NA,Zimbabwe,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
AFG,1950,NA,Afghanistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
AFG,1950,NA,Afghanistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
AGO,1950,NA,Angola,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
AGO,1950,NA,Angola,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ALB,1950,NA,Albania,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
ALB,1950,NA,Albania,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
ARE,1950,NA,United Arab Emirates,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ARE,1950,NA,United Arab Emirates,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ARG,1950,NA,Argentina,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ARG,1950,NA,Argentina,3125.819474095169,Constant 2021 USD (m),NA,-817.540314549547,-26.154431544265698,NA,NA,FALSE
ARM,1950,NA,Armenia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ARM,1950,NA,Armenia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
AUS,1950,NA,Australia,170.80002732800435,Current USD (m),NA,NA,NA,NA,NA,FALSE
AUS,1950,NA,Australia,3128.1422011932696,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
AUT,1950,NA,Austria,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
AUT,1950,NA,Austria,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
AZE,1950,NA,Azerbaijan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
AZE,1950,NA,Azerbaijan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BDI,1950,NA,Burundi,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BDI,1950,NA,Burundi,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BEL,1950,NA,Belgium,165.15123399517535,Current USD (m),NA,-17.189102624931138,-10.408098207388079,NA,NA,TRUE
BEL,1950,NA,Belgium,2280.0402961204563,Constant 2021 USD (m),NA,19.749257560727074,0.8661801984083752,NA,NA,TRUE
BEN,1950,NA,Benin,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BEN,1950,NA,Benin,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BFA,1950,NA,Burkina Faso,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BFA,1950,NA,Burkina Faso,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BGD,1950,NA,Bangladesh,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BGD,1950,NA,Bangladesh,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BGR,1950,NA,Bulgaria,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
BGR,1950,NA,Bulgaria,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
BHR,1950,NA,Bahrain,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BHR,1950,NA,Bahrain,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BIH,1950,NA,Bosnia and Herzegovina,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BIH,1950,NA,Bosnia and Herzegovina,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BLR,1950,NA,Belarus,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BLR,1950,NA,Belarus,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BLZ,1950,NA,Belize,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BLZ,1950,NA,Belize,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BOL,1950,NA,Bolivia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BOL,1950,NA,Bolivia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BRA,1950,NA,Brazil,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BRA,1950,NA,Brazil,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BRN,1950,NA,Brunei,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BRN,1950,NA,Brunei,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BWA,1950,NA,Botswana,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BWA,1950,NA,Botswana,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CAF,1950,NA,Central African Republic,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CAF,1950,NA,Central African Republic,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CAN,1950,NA,Canada,426.3085399449036,Current USD (m),NA,NA,NA,NA,NA,TRUE
CAN,1950,NA,Canada,4197.090053050085,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
CHE,1950,NA,Switzerland,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CHE,1950,NA,Switzerland,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CHL,1950,NA,Chile,87.50255215777128,Current USD (m),NA,NA,NA,NA,NA,FALSE
CHL,1950,NA,Chile,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CHN,1950,NA,China,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CHN,1950,NA,China,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CIV,1950,NA,Cote d'Ivoire,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CIV,1950,NA,Cote d'Ivoire,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CMR,1950,NA,Cameroon,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CMR,1950,NA,Cameroon,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
COD,1950,NA,"Congo, DR",NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
COD,1950,NA,"Congo, DR",NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
COG,1950,NA,"Congo, Republic",NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
COG,1950,NA,"Congo, Republic",NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
COL,1950,NA,Colombia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
COL,1950,NA,Colombia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CPV,1950,NA,Cape Verde,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CPV,1950,NA,Cape Verde,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CRI,1950,NA,Costa Rica,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CRI,1950,NA,Costa Rica,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CUB,1950,NA,Cuba,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CUB,1950,NA,Cuba,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CYP,1950,NA,Cyprus,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CYP,1950,NA,Cyprus,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CZE,1950,NA,Czechia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
CZE,1950,NA,Czechia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
DEU,1950,NA,Germany,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
DEU,1950,NA,Germany,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
DJI,1950,NA,Djibouti,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
DJI,1950,NA,Djibouti,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
DNK,1950,NA,Denmark,51.97520247164528,Current USD (m),NA,-17.322198875804183,-33.32781413454655,NA,NA,TRUE
DNK,1950,NA,Denmark,1078.440508970744,Constant 2021 USD (m),NA,-69.46067597979572,-6.44084447885665,NA,NA,TRUE
DOM,1950,NA,Dominican Republic,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
DOM,1950,NA,Dominican Republic,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
DZA,1950,NA,Algeria,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
DZA,1950,NA,Algeria,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ECU,1950,NA,Ecuador,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ECU,1950,NA,Ecuador,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
EGY,1950,NA,Egypt,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
EGY,1950,NA,Egypt,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ERI,1950,NA,Eritrea,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ERI,1950,NA,Eritrea,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ESP,1950,NA,Spain,148.6593428533769,Current USD (m),NA,4.150262486307923,2.791793913956244,NA,NA,TRUE
ESP,1950,NA,Spain,2811.2496642492897,Constant 2021 USD (m),NA,-187.5266410890813,-6.670579403667373,NA,NA,TRUE
EST,1950,NA,Estonia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
EST,1950,NA,Estonia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
ETH,1950,NA,Ethiopia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ETH,1950,NA,Ethiopia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
FIN,1950,NA,Finland,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
FIN,1950,NA,Finland,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
FJI,1950,NA,Fiji,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
FJI,1950,NA,Fiji,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
FRA,1950,NA,France,1342.9605812732382,Current USD (m),NA,131.6383417191364,9.802100192273128,NA,NA,TRUE
FRA,1950,NA,France,15790.20532740686,Constant 2021 USD (m),NA,1186.3550163086566,7.513233626224702,NA,NA,TRUE
GAB,1950,NA,Gabon,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GAB,1950,NA,Gabon,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GBR,1950,NA,United Kingdom,2603.28115364358,Current USD (m),NA,NA,NA,NA,NA,TRUE
GBR,1950,NA,United Kingdom,34334.00744330731,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
GEO,1950,NA,Georgia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GEO,1950,NA,Georgia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GHA,1950,NA,Ghana,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GHA,1950,NA,Ghana,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GIN,1950,NA,Guinea,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GIN,1950,NA,Guinea,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GMB,1950,NA,"Gambia, The",NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GMB,1950,NA,"Gambia, The",NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GNB,1950,NA,Guinea-Bissau,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GNB,1950,NA,Guinea-Bissau,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GNQ,1950,NA,Equatorial Guinea,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GNQ,1950,NA,Equatorial Guinea,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GRC,1950,NA,Greece,131.39392507547657,Current USD (m),NA,-193.33693657451457,-147.14297975607025,NA,NA,TRUE
GRC,1950,NA,Greece,928.586838910918,Constant 2021 USD (m),NA,100.19402132125356,10.789946305804305,NA,NA,TRUE
GTM,1950,NA,Guatemala,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GTM,1950,NA,Guatemala,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GUY,1950,NA,Guyana,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GUY,1950,NA,Guyana,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
HND,1950,NA,Honduras,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
HND,1950,NA,Honduras,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
HRV,1950,NA,Croatia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
HRV,1950,NA,Croatia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
HTI,1950,NA,Haiti,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
HTI,1950,NA,Haiti,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
HUN,1950,NA,Hungary,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
HUN,1950,NA,Hungary,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
IDN,1950,NA,Indonesia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
IDN,1950,NA,Indonesia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
IND,1950,NA,India,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
IND,1950,NA,India,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
IRL,1950,NA,Ireland,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
IRL,1950,NA,Ireland,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
IRN,1950,NA,Iran,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
IRN,1950,NA,Iran,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
IRQ,1950,NA,Iraq,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
IRQ,1950,NA,Iraq,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ISL,1950,NA,Iceland,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
ISL,1950,NA,Iceland,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
ISR,1950,NA,Israel,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ISR,1950,NA,Israel,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ITA,1950,NA,Italy,501.265096842993,Current USD (m),NA,34.03079626237371,6.78898181355581,NA,NA,TRUE
ITA,1950,NA,Italy,7088.9793090631765,Constant 2021 USD (m),NA,1083.991863954203,15.291226235747818,NA,NA,TRUE
JAM,1950,NA,Jamaica,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
JAM,1950,NA,Jamaica,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
JOR,1950,NA,Jordan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
JOR,1950,NA,Jordan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
JPN,1950,NA,Japan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
JPN,1950,NA,Japan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
KAZ,1950,NA,Kazakhstan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
KAZ,1950,NA,Kazakhstan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
KEN,1950,NA,Kenya,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
KEN,1950,NA,Kenya,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
KGZ,1950,NA,Kyrgyz Republic,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
KGZ,1950,NA,Kyrgyz Republic,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
KHM,1950,NA,Cambodia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
KHM,1950,NA,Cambodia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
KOR,1950,NA,"Korea, South",108.4,Current USD (m),NA,NA,NA,NA,NA,FALSE
KOR,1950,NA,"Korea, South",NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
KSV,1950,NA,Kosovo,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
KSV,1950,NA,Kosovo,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
KWT,1950,NA,Kuwait,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
KWT,1950,NA,Kuwait,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
LAO,1950,NA,Laos,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
LAO,1950,NA,Laos,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
LBN,1950,NA,Lebanon,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
LBN,1950,NA,Lebanon,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
LBR,1950,NA,Liberia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
LBR,1950,NA,Liberia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
LBY,1950,NA,Libya,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
LBY,1950,NA,Libya,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
LKA,1950,NA,Sri Lanka,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
LKA,1950,NA,Sri Lanka,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
LSO,1950,NA,Lesotho,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
LSO,1950,NA,Lesotho,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
LTU,1950,NA,Lithuania,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
LTU,1950,NA,Lithuania,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
LUX,1950,NA,Luxembourg,3.0715819701028386,Current USD (m),NA,0.8416967795440042,27.402712600107616,NA,NA,TRUE
LUX,1950,NA,Luxembourg,37.05069897620151,Constant 2021 USD (m),NA,11.69511971873759,31.56517971833575,NA,NA,TRUE
LVA,1950,NA,Latvia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
LVA,1950,NA,Latvia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
MAR,1950,NA,Morocco,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MAR,1950,NA,Morocco,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MDA,1950,NA,Moldova,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MDA,1950,NA,Moldova,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MDG,1950,NA,Madagascar,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MDG,1950,NA,Madagascar,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MEX,1950,NA,Mexico,41.04046242774566,Current USD (m),NA,6.242774566473976,15.211267605633774,NA,NA,FALSE
MEX,1950,NA,Mexico,430.4621201579498,Constant 2021 USD (m),NA,43.53718388812166,10.114056928434616,NA,NA,FALSE
MKD,1950,NA,North Macedonia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
MKD,1950,NA,North Macedonia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
MLI,1950,NA,Mali,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MLI,1950,NA,Mali,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MLT,1950,NA,Malta,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MLT,1950,NA,Malta,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MMR,1950,NA,Myanmar,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MMR,1950,NA,Myanmar,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MNE,1950,NA,Montenegro,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
MNE,1950,NA,Montenegro,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
MNG,1950,NA,Mongolia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MNG,1950,NA,Mongolia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MOZ,1950,NA,Mozambique,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MOZ,1950,NA,Mozambique,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MRT,1950,NA,Mauritania,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MRT,1950,NA,Mauritania,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MUS,1950,NA,Mauritius,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MUS,1950,NA,Mauritius,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MWI,1950,NA,Malawi,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MWI,1950,NA,Malawi,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
MYS,1950,NA,Malaysia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
MYS,1950,NA,Malaysia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
NAM,1950,NA,Namibia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
NAM,1950,NA,Namibia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
